"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON, MA US","2018-12-12","12.30",,"0.00","0.0","34","39","24","  320","  310","23.0","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-13","6.04",,"0.00","0.0","27","35","21","   10","  360","13.0","15.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-14","5.82",,"0.00","0.0","36","46","29","  210","  200","15.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-15","9.17",,"0.00","0.0","48","55","40","   40","  210","17.0","23.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-16","17.90",,"0.54","0.0","44","45","41","   50","   30","25.1","33.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-17","14.54",,"0.04","0.0","40","43","36","   20","   30","23.0","29.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2018-12-18","20.80",,"0.02","0.1","33","39","25","  320","  290","32.0","45.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-19","9.84",,"0.00","0.0","31","42","24","  300","  310","19.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-20","8.05",,"0.00","0.0","39","50","32","  250","  240","15.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-21","14.76",,"0.61","0.0","52","65","43","  170","  170","33.1","42.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-22","17.22",,"0.02","0.0","52","56","37","  270","  270","29.1","36.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-23","12.08",,"0.00","0.0","38","43","33","  280","  290","21.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-24","7.61",,"0.00","0.0","35","39","32","  270","  270","19.9","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-25","10.74",,"0.00","0.0","36","39","29","  300","  320","21.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-26","10.51",,"0.00","0.0","32","40","26","  330","  340","17.0","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-27","9.17",,"0.00","0.0","34","38","30","  320","  320","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-28","11.41",,"0.33","0.0","41","57","34","  200","  200","21.9","28.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-29","13.20",,"0.00","0.0","49","54","32","  290","  300","28.0","34.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2018-12-30","6.26",,"0.00","0.0","32","34","26","  330","  310","16.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2018-12-31","10.51",,"0.41","0.0","36","45","31","  140","  150","18.1","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-01-01","15.88",,"0.38","0.0","47","59","34","  290","  290","35.1","47.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-01-02","9.40",,"0.00","0.0","33","37","28","  310","  330","18.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-03","10.51",,"0.02","0.0","38","46","32","  320","  320","19.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-04","11.18",,"0.00","0.0","40","48","34","  230","  220","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-05","9.17",,"0.53","0.0","41","43","38","  360","  360","18.1","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-01-06","14.32",,"0.00","0.0","40","47","25","  310","  310","30.0","40.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-07","11.63",,"0.00","0.0","26","31","19","  320","  310","29.1","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-08","7.61",,"0.02","0.0","34","43","30","  160","  160","17.0","21.0","    1","    1",,,,,"    1",
"USW00014739","BOSTON, MA US","2019-01-09","15.66",,"0.13","0.0","40","46","35","  270","  270","29.1","40.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-01-10","16.11",,"0.00","0.0","36","37","26","  290","  330","25.1","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-11","18.12",,"0.00","0.0","27","30","17","  320","  310","28.0","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-12","14.76",,"0.00","0.0","20","29","15","  290","  290","23.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-13","8.28",,"0.00","0.0","22","29","16","  320","  310","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-14","8.72",,"0.00","0.0","26","31","23","  360","  360","16.1","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-15","7.38",,"0.00","0.0","30","39","24","  320","  320","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-16","11.63",,"0.00","0.0","32","41","25","  240","  290","19.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-17","9.62",,"0.00","0.0","27","33","18","  330","  330","19.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-18","6.71",,"0.00","0.0","32","43","27","  240","  230","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-19","12.08",,"0.13","0.5","33","37","28","   80","   80","25.1","30.0","    1",,,,,"    1",,
"USW00014739","BOSTON, MA US","2019-01-20","17.90",,"1.20","1.1","30","37","10","   70","  300","32.0","40.9","    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON, MA US","2019-01-21","20.13",,"0.00","0.0","9","10","5","  290","  320","29.1","40.9",,,,,,,"    1","    1"
"USW00014739","BOSTON, MA US","2019-01-22","14.09",,"0.00","0.0","14","28","7","  290","  290","25.9","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-23","13.65",,"0.00","0.0","29","48","20","  220","  230","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-24","23.71",,"1.00","0.0","52","59","37","  180","  190","38.9","53.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-01-25","13.65",,"0.00","0.0","39","42","29","  280","  270","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-26","8.50",,"0.00","0.0","30","36","25","  220","  230","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-27","13.20",,"0.00","0.0","35","47","27","  190","  190","25.9","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-28","10.07",,"0.00","0.0","34","42","24","  320","  320","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-01-29","12.53",,"0.05","0.0","28","38","20","  120","  120","19.9","23.0","    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2019-01-30","15.88",,"0.16","0.5","33","39","9","  270","  270","33.1","44.1","    1","    1",,,,,,"    1"
"USW00014739","BOSTON, MA US","2019-01-31","17.22",,"0.00","0.0","12","18","5","  260","  280","25.1","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-01","13.20",,"0.00","0.0","16","23","10","  260","  250","21.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-02","12.75",,"0.00","0.0","22","35","14","  220","  250","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-03","6.26",,"0.00","0.0","34","39","27","  200","  210","14.1","18.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-04","9.40",,"0.00","0.0","45","63","35","  220","  210","16.1","21.9","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-05","12.08",,"0.00","0.0","51","65","40","  290","  280","19.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-06","10.07",,"0.37","0.0","40","44","33","  320","  330","16.1","21.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-02-07","9.62",,"0.21","0.0","38","42","35","   50","   40","18.1","23.0","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-08","13.20",,"0.07","0.0","43","57","31","  280","  270","33.1","44.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-02-09","19.69",,"0.00","0.0","31","36","25","  300","  280","31.1","42.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-10","12.30",,"0.00","0.0","30","37","24","  270","  270","19.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-11","10.51",,"0.00","0.0","32","37","26","  330","  330","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-12","14.09",,"0.91","2.4","26","38","19","   90","   90","25.1","32.0","    1","    1",,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2019-02-13","13.42",,"0.28","0.1","38","43","33","  290","  290","25.1","32.0","    1",,,,"    1",,,
"USW00014739","BOSTON, MA US","2019-02-14","13.65",,"0.00","0.0","35","40","31","  290","  300","29.1","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-15","11.41",,"0.10","0.0","40","52","31","  210","  220","23.9","31.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-02-16","12.08",,"0.00","0.0","43","49","31","  310","  300","18.1","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-17","9.62",,"0.00","0.0","30","34","24","  320","  320","21.9","27.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-02-18","10.29",,"0.31","3.6","30","32","21","  320","  330","25.9","33.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-19","13.42",,"0.00","0.0","25","34","18","  290","  280","23.0","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-20","8.05",,"0.10","0.8","26","31","21","  290","  250","15.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-02-21","10.29",,"0.42","1.3","34","48","26","  280","  280","23.9","29.1","    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON, MA US","2019-02-22","8.95",,"0.00","0.0","42","46","36","  350","  340","16.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-23","6.49",,"0.00","0.0","35","38","30","  320","  110","12.1","15.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-24","13.87",,"0.48","0.0","39","47","34","  290","  290","25.9","38.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2019-02-25","23.04",,"0.00","0.0","39","42","30","  270","  260","42.9","55.0",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-26","20.13",,"0.00","0.0","29","32","20","  290","  290","32.0","45.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-02-27","9.62",,"0.05","1.2","20","26","13","  310","  280","21.9","28.0",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-02-28","8.50",,"0.15","2.2","24","31","19","  320","  320","14.1","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-03-01","6.71",,"0.00","0.0","29","38","23","  120","  130","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-02","10.07",,"0.18","2.0","33","34","32","   10","   10","21.0","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-03-03","8.50",,"0.09","0.7","35","41","32","  110","  120","16.1","18.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-03-04","13.20",,"0.97","9.9","36","40","25","  270","  290","23.9","31.1","    1","    1",,,,,"    1",
"USW00014739","BOSTON, MA US","2019-03-05","10.51"," 0043","0.00","0.0","26","31","19","  290","  290","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-06","16.11"," 1252","0.00","0.0","24","27","18","  310","  300","28.0","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-07","13.87"," 1417","0.00","0.0","21","30","15","  270","  230","21.9","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-08","10.96"," 1352","0.00","0.0","27","38","18","  240","  260","17.0","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-09","6.93"," 0815","0.00","0.0","34","46","26","   90","  290","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-10","12.75"," 1026","0.46","0.9","35","40","31","  120","  130","25.1","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-11","14.54"," 1520","0.00","0.0","43","50","37","  260","  300","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-12","13.87"," 1103","0.00","0.0","40","45","34","  320","  340","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-13","7.83"," 2047","0.00","0.0","36","40","30","  220","  220","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-14","7.38"," 1624","0.00","0.0","41","51","36","  200","  200","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-15","12.97"," 1128","0.20","0.0","52","64","40","  210","  210","25.1","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-16","18.79"," 1536","0.00","0.0","50","56","36","  270","  250","33.1","42.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-17","14.09"," 0149","0.00","0.0","38","43","32","  270","  270","23.0","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-18","10.29"," 1502","0.00","0.0","36","44","28","  250","  310","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-19","7.83"," 1324","0.00","0.0","39","48","32","  280","  290","16.1","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-20","10.51"," 1810","0.00","0.0","40","51","31","  210","  190","21.0","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-21","10.74"," 1200","0.00","0.0","43","52","33","  180","  180","21.0","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-22","21.03"," 0756","0.88","0.0","41","44","40","   20","   30","35.1","44.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-23","21.70",,"0.04","0.0","41","48","34","  290","  290","33.1","42.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-03-24","13.20",,"0.00","0.0","44","60","34","  240","  250","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-25","10.29",,"0.00","0.0","47","52","36","  280","  290","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-26","10.07",,"0.00","0.0","37","44","31","  320","  340","17.0","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-27","10.74",,"0.00","0.0","36","41","30","  200","  160","16.1","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-28","15.21",,"0.01","0.0","41","54","33","  200","  200","25.1","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-29","11.41",,"0.03","0.0","49","58","44","  230","  230","21.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-03-30","11.63",,"0.00","0.0","51","67","44","  190","  200","29.1","35.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2019-03-31","17.00",,"0.09","0.0","58","70","41","  190","  190","38.0","50.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-01","16.11",,"0.00","0.0","42","47","37","  290","  280","28.0","36.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-02","10.51",,"0.05","0.0","42","53","30","  180","  160","21.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-03","18.12",,"0.40","0.0","47","65","40","  270","  280","38.0","55.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-04","17.67",,"0.00","0.0","46","53","38","  290","  300","29.1","40.0",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-05","10.51",,"0.13","0.0","40","46","35","  110","  280","18.1","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-06","7.38",,"0.09","0.0","47","67","37","  320","  320","18.1","23.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-07","8.28",,"0.00","0.0","55","69","43","  200","  230","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-08","11.63",,"0.31","0.0","47","54","37","   50","   50","25.1","31.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-09","9.84",,"0.06","0.0","38","41","36","  120","  120","19.9","23.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2019-04-10","13.65",,"0.01","0.0","42","47","36","  330","  320","25.1","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-11","9.84"," 0821","0.00","0.0","42","52","35","  330","  320","18.1","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-12",,,"0.11","0.0","45","58","41",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2019-04-13",,,"0.28","0.0",,"75","57",,,,,,,,,,,,
